row_id,waktu,tweet_id,username,tweet,web,lokasi
694,Tue Oct 12 00:09:49 +0000 2021,x1376384010171994114,PolairJateng,"SATPOLAIRUD POLRES TEGAL KOTA

 Satpolairud Polres Tegal Kota telah melaksanakan kegiatan sbb :

- Melaksanakan giat sambang sosialisasi Edukasi, pendisiplinan dalam rangka Pemberlakuan Pembatasan Kegiatan Masyarakat ( ) Darurat Covid-19   2 kepada masyarakat Obyek Wisata https://t.co/Msr43AWFv4",https:twitter.com/PolairJateng/status/1447716096140738563,
695,Mon Oct 11 23:39:01 +0000 2021,1.37E+18,Salmaradio,"#NGOPIPAGI 103.3 FM

https://t.co/amsboWyvbK",https:twitter.com/Salmaradio/status/1447708346883055616,"Klaten, Jawa Tengah"
696,Mon Oct 11 11:34:06 +0000 2021,x1378782427963826176,Mahasiswa_IDN,Pelaku Usaha di Kawasan Wisata Berhenti Total Akibat   https://t.co/MRkbnFQABf,https:twitter.com/Mahasiswa_IDN/status/1447525912975601666,Indonesia
697,Mon Oct 11 11:18:06 +0000 2021,1.55E+18,RANGERmounts,Karena naik     3 wilayah Banjarnegara wisata Dieng tutup https://t.co/vHNgzbHkW8,https:twitter.com/RANGERmounts/status/1447521886770909190,"Mount Edgecombe, South Africa"
698,Mon Oct 11 10:33:12 +0000 2021,1.56E+18,kumparan,Sandiaga Uno menilai beberapa persyaratan sudah dipenuhi Desa Wisata Nglanggeran Gunungkidul untuk beroperasi di tengah     3. #publisherstory https://t.co/aQzZQupvtx,https:twitter.com/kumparan/status/1447510587517202438,
699,Mon Oct 11 10:27:06 +0000 2021,1.56E+18,kompascom,"Menurut Bupati Gunungkidul, wilayahnya sebenarnya sudah masuk     2, sehingga tempat wisata harusnya boleh buka. https://t.co/mQhcN0SevH",https:twitter.com/kompascom/status/1447509052330635264,Jakarta
700,Mon Oct 11 08:52:08 +0000 2021,1.56E+18,beritapasundan,"    3, Pemkab Terpaksa Tutup Kembali Objek Wisata  https://t.co/4ndRhbCMnK",https:twitter.com/beritapasundan/status/1447485155246059523,Jln. Ahmad Yani No. 110 Subang
701,Mon Oct 11 08:16:12 +0000 2021,1.56E+18,KabarGunkid,"jajaran Polres Gunungkidul berupaya mendisplinkan masyarakat utamanya dalam mematuhi aturan   Lvl.3, sesuai dengan Instruksi Mendagri No.47 tahun 2021   di pulau jawa   bali.

KAWASAN WISATA PANTAI GUNUNGKIDUL MASIH TERTUTUP BAGI KUNJUNGAN WISATAWAN.
~ via lur @polres_gnk",https:twitter.com/KabarGunkid/status/1447476113387638785,Gunungkidul Handayani
702,Mon Oct 11 06:50:00 +0000 2021,1.56E+18,RRIPrograma3,"   -3, Wisata di Pamekasan Boleh Buka https://t.co/Tiby9Y7Wgl via @rri.co.id - KDA",https:twitter.com/RRIPrograma3/status/1447454417729556481,Jakarta Capital Region
703,Mon Oct 11 05:25:43 +0000 2021,1.56E+18,KODIM_1409,"Di Wisata Hutan Pinus Kel. Malino Kec. Tinggimoncong Kab. Gowa. Personil Koramil 1409-04, melaksanakan pemantauan dan pembagian masker serta himbauan memakai masker kepada pengunjung wisata dan Pengguna jalan serta Sosialisasi     II Skala  , guna pencegahan Covid-19. https://t.co/QG5wGVtj8g",https:twitter.com/KODIM_1409/status/1447433209457692676,"Gowa, Sulawesi Selatan"
704,Mon Oct 11 05:14:08 +0000 2021,1.56E+18,BanyumasFokus,https://t.co/efftH6ZMA0,https:twitter.com/BanyumasFokus/status/1447430293376225280,Banyumas
705,Mon Oct 11 04:28:15 +0000 2021,1.56E+18,KTawangmangu,Koramil 08 Tawangmangu - Pada hari Sabtu tanggal 9   2021 pukul 08.30 WIB Serka Edi dan Sertu Joko melaksanakan kegiatan   dengan membagikan masker kepada Ibu Sukirah dan Ibu Lasmi pedagang sayur dipasar wisata Tawangmangu https://t.co/SxwScI5IGm,https:twitter.com/KTawangmangu/status/1447418745874358273,
706,Mon Oct 11 04:16:21 +0000 2021,1.56E+18,NpwArif,@bknMuslimEgois1 @pedskiibax @wasit26 @machbeach @DyNitri @AbiRusyda @Fadlipenyair @msaid_didu @nurwahidah_alz @BandarJuaraNya @Ridanulantary1 @WanheartN @Cahmbanjar8 @Ar07Pangeran @seruanhl @hnurwahid @GeiszChalifah @TofaTofa_id @musniumar @ReflyHZ @Opos,https:twitter.com/NpwArif/status/1447415750306635780,
707,Mon Oct 11 04:11:00 +0000 2021,1.56E+18,kabartimlo,"    2, Pengelola Beri Toleransi Anak-anak Masuk Obyek Wisata Umbul Brondong https://t.co/R6UbesuSrV https://t.co/e6UAHGvGk3",https:twitter.com/kabartimlo/status/1447414403968774144,Solo - Surakarta - Solo Raya
708,Mon Oct 11 04:08:16 +0000 2021,1.57E+18,NpwArif, negara tuh negara mana saja ya? Bisa sebutkan? Bagian mana nya yg dipuji negara laen bisa sebutkan? Apakah ada negara2 laen yg ngikut memakai  ? Promo wisata diawal pandemi dipuji juga gak? TOLONG DIJAWAB!!!!,https:twitter.com/NpwArif/status/1447413717327499265,
709,Mon Oct 11 04:01:32 +0000 2021,1.57E+18,Metro__id,Pengelola Wisata di Bogor Tunggu Pemkab Turunkan Status   https://t.co/mRW1Yq1vW5 #harianmetropolitan #beritabogor #metropolitanid,https:twitter.com/Metro__id/status/1447412023126466561,
710,Mon Oct 11 03:48:25 +0000 2021,1.57E+18,Raybad7,https://t.co/fma47fWQc0,https:twitter.com/Raybad7/status/1447408723920494594,
711,Mon Oct 11 02:54:39 +0000 2021,1.57E+18,detikcom,Pemkab Klaten resmi membuka semua objek wisata setelah berada di   2  . PKL menyambut gembira dan berharap tak ada penutupan lagi. https://t.co/oyDltz71Q4,https:twitter.com/detikcom/status/1447395192730947588,"Jakarta, Indonesia"
712,Mon Oct 11 01:20:03 +0000 2021,1.57E+18,totoksuyoto1,"RT @PDI_Perjuangan:     2, Wisata, Resepsi, Dan Seni Budaya Dibolehkan

Pemkab Klaten mulai menyiapkan skenario pelonggaran seiring…",https:twitter.com/totoksuyoto1/status/1447371384619864068,semarang Jawa Tengah
713,Mon Oct 11 01:11:48 +0000 2021,1.57E+18,takkasih2biji,"RT @Wahidfirmansyh:    longgar wisata rame,rumah makan yo rame,opo meneh dalan soyo rame. Sek sepi yo mung chat WA ku.

@OjoKulinoMe…",https:twitter.com/takkasih2biji/status/1447369308984594436,
714,Sun Oct 10 22:37:46 +0000 2021,1.57E+18,Satpolpp_DIY,"yang ada di wilayah 2 Baron mengawal penerapan aturan     3 ditempat wisata

Yuk Tertib Yuuk, hin  dari   kerumunan
Jangan lengah  Jangan Abai

#SatpolPPDIY 
# DIY 
#WisataPantai 
@ditpolpp_linmas",https:twitter.com/Satpolpp_DIY/status/1447330542727286787,Jln. Janti Km. 4 Gedongkuning 
715,Wed Oct 13 14:01:51 +0000 2021,1.57E+18,YufiiY,"RT @dhmsrsky: Lagi   gini org pnya usaha dagang pada banting harga, ini malah banting mahasiswa.",https:twitter.com/YufiiY/status/1448287874571407360,
716,Wed Oct 13 12:59:10 +0000 2021,1.58E+18,dhmsrsky,"Lagi   gini org pnya usaha dagang pada banting harga, ini malah banting mahasiswa.",https:twitter.com/dhmsrsky/status/1448272098929954829,depot jamu
717,Wed Oct 13 12:44:04 +0000 2021,1.58E+18,dimz17,"@alin_raihani @ecko_zidanez @__AnakKolong @CakTainKomari @marsianus1803 @SisiwittFrida @PDemokrat Aduuuh itu hanya contoh analogi atau perbandingan atau apalah sesuai kosakata yg anda tau. 

Wis.. Saya mau nyari makan malem. Alhamdulillah dagang juga masi",https:twitter.com/dimz17/status/1448268298915749889,"Bogor, Indonesia"
718,Tue Oct 12 10:58:24 +0000 2021,1.58E+18,U_and_sunflower,"di pecinan bebas² aja tuh, d tempat lain   ampe nyolong barang dagang, ampe di siram²",https:twitter.com/U_and_sunflower/status/1447879317707317248,
719,Wed Oct 06 21:43:13 +0000 2021,1.58E+18,Sadnesazx,"RT @_alfinpohan: Halo warga twitter, gue mau nawarin perfume original nih. Dijamin ori pokoknya dan harganya miring banget banget kayak ota…",https:twitter.com/Sadnesazx/status/1445867263119167493,bdo 
720,Wed Oct 06 13:44:12 +0000 2021,1.58E+18,buavitamangga,"RT @_alfinpohan: Halo warga twitter, gue mau nawarin perfume original nih. Dijamin ori pokoknya dan harganya miring banget banget kayak ota…",https:twitter.com/buavitamangga/status/1445746715500318720,
721,Sat Oct 09 17:53:02 +0000 2021,1.58E+18,leleluyeah,"  aja udah bikin Indonesia turun   dari   upper middle income jadi lower middle income. Angka kemiskinan naik   dari   pra-pandemi 9,4% jadi 10,",https:twitter.com/leleluyeah/status/1446896499208568834,Greater Jakarta
722,Fri Oct 08 07:35:23 +0000 2021,1.58E+18,MondferL," Berkah Uang bagi Big Pharma, Mafia Kesehatan Global, Farmasi Lokal, Perusahaan Alkes, RS, dll. Tapi masalah besar bagi Manusia lainnya (Ketakutan,  Negatif Vaksin,   yg sulitkan  -Bisnis, Banyak PHK, Pengangguran dan Kemiskinan",https:twitter.com/MondferL/status/1446378674505195523,
723,Thu Oct 14 07:39:43 +0000 2021,1.58E+18,soyamiruku," Minta maaf doang anjirr. Harusnya nyerahin diri ke polisi lah. Rakyat miskin yg ngelanggar   aja bisa ditangkep, msa dia engga wkwk",https:twitter.com/soyamiruku/status/1448554091915853827,neptunus
724,Wed Oct 13 21:57:09 +0000 2021,1.58E+18,dimentionpicker,"Bisa jadi pelajaran dan bahan evaluasi buat pemerintah jangan sampe sll terbuai sm uang, ini masa darurat. Jangan trll nunjukin lah yg kaya punya kuasa yg miskin cuma bs ngahurik di rumah di situasi kaya gini. Usut tuntas, pst msh ada yg lainnya. Apalagi   mulai longgar. https://t.co/ZM42jOBzOl",https:twitter.com/dimentionpicker/status/1448407487963484167,
725,Wed Oct 13 01:32:40 +0000 2021,1.58E+18,MotorKjm, Penertiban gak jelas bang....   bukan lockdown.....cara penanganan kayak gitu rakyat jelata jadi miskin terus berimbas pada pembayaran pajak dan negara tidak dapat pemasukan terus byr aparatur negara pakek apa hayo,https:twitter.com/MotorKjm/status/1448099335737167873,
726,Wed Oct 13 00:14:19 +0000 2021,1.58E+18,rebornsircamat," Waktu   Darurat ya??? Bukan cuma miskin semu lini sekarat, yg tadinya bergaji besar juga jd miskin bambanGGG!!!permak otak geh!!🐸🐸🐸",https:twitter.com/rebornsircamat/status/1448079615725948928,"Tanah Abang, Indonesia"
727,Tue Oct 12 20:40:22 +0000 2021,1.59E+18,mindlipstick,"Coba uang² Pejabat   Pengusaha Indonesia yg ada di Pandora Papers  buat bikin Program Makan Gratis 3x Sehari Untuk Rakyat Miskin selama  .... 

Tapi apa pemerintah lewat KPK,Polisi dan Kejaksaan berani ngambil???",https:twitter.com/mindlipstick/status/1448025777149079554,
728,Tue Oct 12 11:32:29 +0000 2021,1.59E+18,pearhc," Mana masa   bukan makin kaya malah makin miskin, dompet pun semakin kering",https:twitter.com/pearhc/status/1447887894769651712,she/him- read pinned BYF
729,Tue Oct 12 11:05:28 +0000 2021,1.59E+18,JakaPrana12,"RT @DppOsis: Program Rumah DP 0 rupiah gudang masalah !!!
Sumbernya jelas Anies !!
Anieslah yang buat program, Anies lah yang Mark up harga…",https:twitter.com/JakaPrana12/status/1447881096847257602,
730,Mon Oct 11 03:18:17 +0000 2021,1.59E+18,pajakpadangsatu,"RT @KemenkeuRI: Selama   Darurat, APBN dioptimalkan untuk menjaga konsumsi dasar masyarakat miskin dan rentan. #UangKitaBuatApa

Ini ban…",https:twitter.com/pajakpadangsatu/status/1447401140342067200,"Kota Padang, Sumatera Barat"
731,Sun Oct 10 09:47:29 +0000 2021,1.59E+18,baileyirishkrim,"bisa gak sih laporan bab kajian pustaka di skip aja. w miskin beli buku buat kuliah mulu, perpus kampus w ribet sekarang tata cara minjemnya sejak pandemi, mau ke perpusnas ye  . dahlah",https:twitter.com/baileyirishkrim/status/1447136694117888005,
732,Sat Oct 09 17:15:34 +0000 2021,1.59E+18,Invisibleivn," India sukses menurunkan tsunami covid, Indonesia ada   juga sukses turunin kasus. Kaum pemuja lockdown ya? Biar lo seneng,   itu sama aja LD ",https:twitter.com/Invisibleivn/status/1446887070610300930,
733,Sat Oct 09 14:23:47 +0000 2021,1.59E+18,taliwang98," Where is the problem? Kalau uang untuk bikin jalur kereta Jakarta bandung atau ibukota baru aja ada anggarannya, apakah artinya kita negara miskin?   juga bukannya militer turun tangan ",https:twitter.com/taliwang98/status/1446843843291140099,Sumbawa-Lombok-Jakarta
734,Sat Oct 09 13:40:18 +0000 2021,1.59E+18,sketchybish,"balikin D21 lah,   cuma buat orang kaya. Orang miskin tetep cari duit. Thanks",https:twitter.com/sketchybish/status/1446832896480739329,"Jakarta Capital Region, Indone"
735,Sat Oct 09 04:09:25 +0000 2021,1.60E+18,Catatan_ali7,RT @Catatan_ali7:   DARURAT itu LOCKDOWN versi Negara MISKIN Yang gak mau keluar uang untuk RAKYATNYA,https:twitter.com/Catatan_ali7/status/1446689230915207169,JL kopral sayom Klaten
736,Fri Oct 08 13:58:08 +0000 2021,1.60E+18,hancuties,"Dampak  : glow down, tambah miskin, tambah lemot
Klo   normal lgi akunya bisa balik normal lagi ga ya😔",https:twitter.com/hancuties/status/1446474997501808651,jauhi narkoba dekati aku saja
737,Fri Oct 08 02:00:50 +0000 2021,1.60E+18,SlametKasan," Berkah pala Lo peyang,😠orang byk yg mati Li bilang berkah.tauu ngga PAK gara gara si COVID 19 banyak ibu ibu menjadi janda, banyak anak yg jadi YATIM PIATU.BANYAK RAKYAT MISKIN YG SUSAH CARI KERJA DAN MENCARI NAFKAH GARA2  .BANYAK ORG KA",https:twitter.com/SlametKasan/status/1446294483809697799,
738,Wed Oct 06 15:07:36 +0000 2021,1.60E+18,kimcipedes,"Peduli Masyarakat Miskin, Bid Humas Polda Jabar Bagikan Bansos Sembako Dimasa   https://t.co/WUv9hU2YMk 
@humaspoldajbr #KimCipedes",https:twitter.com/kimcipedes/status/1445767706372755462,"Sukajadi, Indonesia"
739,Wed Oct 06 13:39:34 +0000 2021,1.60E+18,bewara_jabar,"Peduli Masyarakat Miskin, Bid Humas Polda Jabar Bagikan Bansos Sembako Dimasa   https://t.co/Jqc5iXvUB5",https:twitter.com/bewara_jabar/status/1445745549659967496,"Bandung, Jawa Barat"
740,Fri Oct 15 04:08:38 +0000 2021,1.60E+18,bowie_mas,"@RadarKorupsi Yang Harus Ditangkap OWNER  Pinjol, bukan karyawan yg hanya kerja dan makan gaji . Tidak akan menyelesaikan masalah. Tutup dan Buka  ditempat lain. Pinjol sudah ""Epidemi"" wabah yg Timbul ditengah ""Pandemi"" krn Masyarakat Gak ada Income yg di",https:twitter.com/bowie_mas/status/1448863360536117250,"Jakarta Capital Region, Indone"
741,Thu Oct 14 22:32:28 +0000 2021,1.60E+18,rodeonova11, Kenapa tdk memerintahkan tni polri yg sdh makan gaji sebagai petugas   utk menangkapnya?,https:twitter.com/rodeonova11/status/1448778759994109955,
742,Thu Oct 14 16:57:20 +0000 2021,1.60E+18,emman_80," Lanjut babeh...ane kerja digedung yg disewa sama otlet2 restoran.karena   terus menerus.gaji ane mash 1/4 nya dri gaji UMR.tahun 2020gaji 1/2 UMR,bahkan THR blm cair,2021 nerima gaji 1/4 .dri UMR.kisaran 1jt 50rb/bln.akibat sepi pengunjung d",https:twitter.com/emman_80/status/1448694424477704209,Indonesia
743,Wed Oct 13 22:07:48 +0000 2021,1.60E+18,keen1792,"Kagaa ada yg mau Cancel Buna?   cape  , dan gaji dipotong nih. 😞",https:twitter.com/keen1792/status/1448410164457996288,
744,Wed Oct 13 13:03:19 +0000 2021,1.60E+18,SlametKasan,Kalian umat Islam berasa ngga HIDUP di rezim MUKIDI SENGSARA sekali. Mau kerja dibatasi dg alasan   DARURAT/  4. Mau berjualan serba dibatasi waktunya dan diteror OLEH sat pol PP dkk.akan dirazia.fot upah gaji dipotong 1/2 nya.di pro,https:twitter.com/SlametKasan/status/1448273141847900162,
745,Tue Oct 12 15:45:29 +0000 2021,1.60E+18,Muslihlubis3,"Si bos baru nlp,suruh masuk kerja lagi,dikiranya gak sakit hati diliburkan tanpa gaji gegara  ,,maaf aja lah ya...mumpung ada kepandaian,semoga berkah https://t.co/jkLxfR8fgr",https:twitter.com/Muslihlubis3/status/1447951566690947080,
746,Tue Oct 12 13:33:00 +0000 2021,1.61E+18,suka_tx,"RT @Hmmurahmurahhm2: Gaji Pejabat Pemerintah Termasuk Presiden Tak Besar Banding Gaji
Direktur BUMN Besar, Tapi LHKPN
@KPK_RI Kekayaan Peja…",https:twitter.com/suka_tx/status/1447918225753354246,indonesia
747,Tue Oct 12 08:36:25 +0000 2021,1.61E+18,arumaditya," gaji yg dilaporin di BPJSTK lebih  dari  UMR daerah kamu kerja, trus gak masuk wilayah     3-4 (?), atau perusahaan kamu bekerja masuk bidang pendidikan atau kesehatan makanya gak dpt",https:twitter.com/arumaditya/status/1447843585706000390,Indonesia
748,Tue Oct 12 08:24:52 +0000 2021,1.61E+18,bbyselcouth, gaji diatas 3.5? bkn wilayah  ,https:twitter.com/bbyselcouth/status/1447840680139579394,
749,Mon Oct 11 07:29:39 +0000 2021,1.61E+18,boymilkshakee," bener, Gaji dibawah 3,5jt/bulan terdaftar sebagai Peserta BPJS ketenagakerjaan sampai bulan Juni dan dampak wilayah   lv 3-4",https:twitter.com/boymilkshakee/status/1447464397660581888,
750,Mon Oct 11 07:25:18 +0000 2021,1.61E+18,onlyhumanbby," Bantu jawab , gaji dibawah 3,5 jt atau terdampak     3/4 , bayar iuran bpjstk terakhir di juni 2021 itu beberapa yg aku paham",https:twitter.com/onlyhumanbby/status/1447463301999259648,"Kota Surabaya, Jawa Timur"
751,Sat Oct 09 22:33:42 +0000 2021,1.61E+18,BlueSeacityxx,"Mo curhat pagi2 sebelum ngehunter lagi .. 
Ada temenku yg nawarin aku mo kado apa .. ku bilang “klo gag ada uang gag apa2 , dah gag usah kado2 pikirin lo sndiri dlu” (karna   bkin gaji nya di potong) .. trus maksa lah dia “album txt ajah ya mana olshop lgganan lo biar gw co in",https:twitter.com/BlueSeacityxx/status/1446967132143579136,
752,Sat Oct 09 18:02:55 +0000 2021,1.61E+18,nenizulk,"14. Gaji  ... Dibawah UMK🤣🤣
15. Oh iya ini yg paling penting menjadi design grafis bersedia membuat design dlm waktu sesingkatnya dan harus bagus
16. Harus mampu membuat laporan keuangan salon maupun kantor

Masih di bilang "" Makan Gaji Buta """,https:twitter.com/nenizulk/status/1446898987575889924,Batam
753,Sat Oct 09 06:58:17 +0000 2021,1.61E+18,jondivar,"Koruptor kelas kakap jarang ditangkap hanya kelas teri aja ditagih..karyawan pajak malah dimutasi keseluruh indonesia agar ada penyerapan anggaran.stop angggaran   dan dana covid serta jgn banyak utang

https://t.co/aPvtnWSWzL",https:twitter.com/jondivar/status/1446731725833342976,Indonesia
754,Thu Oct 07 17:07:21 +0000 2021,1.61E+18,bibillbilll," Ini pengalaman banget, 2 bulan kemarin gaji suami dipotong, saya di phk karena  . Sedih, bingung marah karena gatau mau gimana lagi tapi tuhan maha baik tiba2 ada orang yg ga kenal ngajak kerja sama bisnis dan alhamdulillah saya sekara",https:twitter.com/bibillbilll/status/1446160229473787920,"DKI Jakarta, Indonesia"
755,Thu Oct 07 09:45:54 +0000 2021,1.62E+18,KaumTabu," kebutuhan umumnya sekitaran 4 jt , tp gaji yg sngt minim pun msh bnyk, bansos tunai cm 300 rb perbulan itu pun cm 4 atau 5 x yg katanya akan setahun slm   tp udah dihentikan pula, yayayaaa...",https:twitter.com/KaumTabu/status/1446049134566248454,
756,Thu Oct 07 06:42:02 +0000 2021,1.62E+18,jaemcountrysx," Ya allah buat biaya lahiran di bulan depan bun @chitaglorya 😭, bpjs menunggak dan selama   berlanjut saya malah kena PHK,, gak tau mau di mana lagi cari uang,, gaji suami tdk cukup2 untuk kebutuhan anak dan hanya bayar cicilan saja,ya a",https:twitter.com/jaemcountrysx/status/1446002862035648512,"Makassar, Indonesia"
757,Thu Oct 07 06:37:03 +0000 2021,1.62E+18,zoinestel,"Iya anjir w sampe tanya ""lah apaan nyariin""...W akan berusahaa sehati hati mungkinnn 😂😭🙏 ini sih pas ki tanya gt dia jawab ""Masa lu bentar banget jadi streamers,cepet dah ga   gaji w dah full lagi buat gabut"" 😭🙏 ADAAAA ORANG",https:twitter.com/zoinestel/status/1446001606273613826,Area 51
758,Thu Oct 07 03:37:57 +0000 2021,1.62E+18,avachel71,"RT @amplanx: Ada wacana   6 minggu. Usaha gk jalan, karyawan nagih gaji, token listrik udah bunyi, kasian anak istri. Berharap dapet ban…",https:twitter.com/avachel71/status/1445956538061844482,
759,Wed Oct 06 08:41:28 +0000 2021,1.62E+18,jogmfs,"Jog, kerjaku blm full krna   kmaren . Sebulan gaji 1jt. Aku ngekost:) pusing bgt",https:twitter.com/jogmfs/status/1445670529067732992,RULES CEK LINK
760,Fri Oct 15 03:38:33 +0000 2021,1.62E+18,gayagayaanaja, Rongrong koq jadi berisi gitu..   kali ya,https:twitter.com/gayagayaanaja/status/1448855790484295682,
761,Fri Oct 15 01:02:06 +0000 2021,1.62E+18,nggasukakiko,"Ikutan cari kerja boleh gak si :( nganggur udh 3 bulan anak baru 4 bulan,    omset turun kena PHK 
Btw…",https:twitter.com/nggasukakiko/status/1448816417487294484,
763,Thu Oct 14 12:30:17 +0000 2021,1.62E+18,YunhoTheOne,   kayanya ca nyehehee,https:twitter.com/YunhoTheOne/status/1448627215596281859,Yunho's Crotch
764,Thu Oct 14 11:39:05 +0000 2021,1.62E+18,NyCx_Z,  kelamaan   itu sih,https:twitter.com/NyCx_Z/status/1448614333102002178,
765,Thu Oct 14 06:53:40 +0000 2021,1.62E+18,thomsdil, pandemi dan   https://t.co/AWZlwo1fnI,https:twitter.com/thomsdil/status/1448542503636914176,Heaven and Hell
766,Thu Oct 14 03:12:24 +0000 2021,1.63E+18,nicohayurisadia,Nasri kena    https://t.co/glcjCw36wO,https:twitter.com/nicohayurisadia/status/1448486823009783811,
767,Thu Oct 14 03:10:35 +0000 2021,1.63E+18,PurpleWjjk,    jadi maem mulu dirumah,https:twitter.com/PurpleWjjk/status/1448486364681441283,"DKI Jakarta, Indonesia"
768,Thu Oct 14 02:12:49 +0000 2021,1.63E+18,awwwin," bingung pandemi terus rabi,
  wes rampung ndang pisah... wq https://t.co/nlGRsQNkTT",https:twitter.com/awwwin/status/1448471828809203717,secret shop
769,Thu Oct 14 02:05:30 +0000 2021,1.63E+18,YusufSubardono,  pandemi dan   yang selalu diperpanjang. @nasirudin_21,https:twitter.com/YusufSubardono/status/1448469984716460033,Makkah
770,Thu Oct 14 01:06:35 +0000 2021,1.63E+18,nanmeola,"   kemarin, susah bgt ini seragam kerja dikancingin😂",https:twitter.com/nanmeola/status/1448455156878626819,nowhere
771,Wed Oct 13 23:46:56 +0000 2021,1.63E+18,esjerukwarmindo,"Alhamdulillah. Mulai  dari  kena  PSBB -   - Ganti judul - Ganti teori - Finally, i made it. Alhamdulillah. God is so good. 😎😎😎

Akhirnya bisa ngerasain apa yang temen-temen rasain. Beneran se-seneng itu. Lumayan salah satu beban terlewati, bismillah gasss revisian wkwk. https://t.co/bMpInWgeLh",https:twitter.com/esjerukwarmindo/status/1448435113872617476,
772,Wed Oct 13 22:49:40 +0000 2021,1.63E+18,rihadita,   kebanyakan WFH https://t.co/uqlWD2eMPp,https:twitter.com/rihadita/status/1448420700474142720,
773,Wed Oct 13 20:07:23 +0000 2021,1.63E+18,maschicagoo," positif   dicicil² wkwk... gpp biar balik normal dan say goodbye to words  ""wear a mask and follow health protocols!"" https://t.co/6DJ2Cw2PUf",https:twitter.com/maschicagoo/status/1448379861962162178,
774,Wed Oct 13 12:38:32 +0000 2021,1.63E+18,meriri96," Iyupz otw 3 , subur bener    🤣",https:twitter.com/meriri96/status/1448266905559703555,Indonesian
775,Wed Oct 13 10:48:33 +0000 2021,1.64E+18,luckykukies, Iya juga sih.. Tapi bulan kemaren aku kondangan 3kali weekday semua.    kali ya,https:twitter.com/luckykukies/status/1448239228005937155,Indonesia
776,Tue Oct 12 22:55:06 +0000 2021,1.64E+18,yaudahan," Itu dia kurus bukan karna diet guys, tapi karna   ",https:twitter.com/yaudahan/status/1448059684116590593,"DKI Jakarta, Indonesia"
777,Tue Oct 12 15:37:07 +0000 2021,1.64E+18,onisexcel24," @intanmu_ @Bakulgodong1 Aamiin....
Terima kasih do'a dan dukungannya. Maaf baru lagi , sedikit kebablasan jadi 
   , omzet menurun dan tergoda jadi GA hunter 😀😃😄",https:twitter.com/onisexcel24/status/1447949458872754180,"Brebes, Indonesia"
778,Tue Oct 12 14:57:31 +0000 2021,1.64E+18,Hrnd71,"    high  , mbak yuni....... 😀😀😀😀",https:twitter.com/Hrnd71/status/1447939494984962082,"Denpasar, Bali"
779,Tue Oct 12 12:37:06 +0000 2021,1.64E+18,io_syhbn,"Story di WA banyak pamer abis lahiran,    ini kayaknya ~",https:twitter.com/io_syhbn/status/1447904158770610178,DIOtakmu
780,Tue Oct 12 08:57:27 +0000 2021,1.64E+18,LonjongDikit," Pengubahan istilah  SAMPING menjadi KIPI aja udah mencurigakan, ini model2nya sama kek penguba",https:twitter.com/LonjongDikit/status/1447848879785840651,Pilus kopit mematikan hayyaaa
781,Tue Oct 12 08:19:43 +0000 2021,1.64E+18,taufanponcoaji,"Apakah ini    turun, harga tiket naik lagi🙂",https:twitter.com/taufanponcoaji/status/1447839383265034240,Planet Namek
782,Tue Oct 12 03:43:44 +0000 2021,1.64E+18,KATADATAcoid,"RT @databoksid: Indeks penjualan riil seiring relaksasi   di berbagai daerah mencapai 192,5 poin pada Agustus 2021, atau naik 2,1% diban…",https:twitter.com/KATADATAcoid/status/1447769932582854658,Jakarta
783,Tue Oct 12 03:41:06 +0000 2021,1.64E+18,databoksid,"Indeks penjualan riil seiring relaksasi   di berbagai daerah mencapai 192,5 poin pada Agustus 2021, atau naik 2,1% dibandingkan bulan sebelumnya. #Databoks https://t.co/IHlKetEo5T",https:twitter.com/databoksid/status/1447769267835916288,
784,Tue Oct 12 02:31:04 +0000 2021,1.64E+18,MohAyubL,"Alhmdulillah bro, selama   bisnis jual beliku lancar le.
Ricecooker, dispenser, kipas angin,  gitar, gitar akustik, kemeja2 sudah terjual smua. Lancar pkonya!

Kukiraa 🤣🤣🤣",https:twitter.com/MohAyubL/status/1447751642649034755,Pluto
785,Mon Oct 11 09:51:33 +0000 2021,x1376751695854592002,hadisulisdado,   yg terlalu lama smpe membuat seorang anak muda memiliki kegiatan yg enggak ada faidahnya sama sekali....gabut sih gabut tp ya enggak gitu jg 😂😂😂,https:twitter.com/hadisulisdado/status/1447500105590853635,"Yogyakarta, Indonesia"
786,Mon Oct 11 08:12:15 +0000 2021,x1376573990869688322,leaderDongok,"Mercury    kelamaan, jadi banyak yg typo",https:twitter.com/leaderDongok/status/1447475119207563265,zero point
787,Mon Oct 11 07:37:45 +0000 2021,x1376391704400433155,pieceofsinner, Nuju teu eling eta mah    😄,https:twitter.com/pieceofsinner/status/1447466435005927425,Pinggiran Neraka
788,Mon Oct 11 05:56:24 +0000 2021,x1376557700209762311,btcahyo,  kelamaan   nih gurunya.. 😭😭😭,https:twitter.com/btcahyo/status/1447440931456647170,"Balikpapan, Kalimantan Timur"
789,Mon Oct 11 05:36:44 +0000 2021,x1376546914217299974,aaaanairt, Duh    bang,https:twitter.com/aaaanairt/status/1447435978776334337,rahim ibu
